# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     551  -5.756978702936E+00  -1.538959465959E-02
     552  -1.711334770132E+00  -4.291503215719E-03
     553   2.606016840899E+00   7.393541326102E-03
     554   6.222749058251E+00   1.700360882762E-02
     555   8.701607220905E+00   2.340136885000E-02
     556   1.008340328879E+01   2.681013944754E-02
     557   1.069921858074E+01   2.824461313517E-02
     558   1.097692898587E+01   2.890709557540E-02
     559   1.119529985323E+01   2.949686395063E-02
     560   1.131193907357E+01   2.980330757897E-02
     561   1.097927105287E+01   2.883055784961E-02
     562   9.601240162669E+00   2.497256821323E-02
     563   6.689115647522E+00   1.695699440815E-02
     564   2.325733187044E+00   5.063606785987E-03
     565  -2.760538010918E+00  -8.721466229414E-03
     566  -7.479893169600E+00  -2.147616570247E-02
     567  -1.074134060079E+01  -3.027556772785E-02
     568  -1.184061202203E+01  -3.322241302956E-02
     569  -1.055433690085E+01  -2.970993453816E-02
     570  -7.036277535298E+00  -2.014518450332E-02
     571  -1.971534670373E+00  -6.358657504438E-03
     572   3.375470671638E+00   8.265277948469E-03
     573   7.716461386654E+00   2.025257811808E-02
