# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     509  -1.303695153521E-04  -1.208237456592E-01
     510  -1.294186974588E-04  -1.192870728949E-01
     511  -1.293950899895E-04  -1.184893551060E-01
     512  -1.301324036578E-04  -1.188553454018E-01
     513  -1.312790808461E-04  -1.195043169182E-01
     514  -1.315385880131E-04  -1.186613868753E-01
     515  -1.329332053931E-04  -1.191196434021E-01
     516  -1.340985925337E-04  -1.192082984321E-01
     517  -1.353711744355E-04  -1.199952006514E-01
     518  -1.365189253661E-04  -1.207979018517E-01
     519  -1.365846709906E-04  -1.205388766822E-01
     520  -1.354314759560E-04  -1.185209975895E-01
     521  -1.353814515211E-04  -1.175606508147E-01
     522  -1.352473130998E-04  -1.167946764421E-01
     523  -1.360910009846E-04  -1.178142784230E-01
     524  -1.356755771472E-04  -1.176318913362E-01
     525  -1.342938107195E-04  -1.161123644886E-01
     526  -1.324763151903E-04  -1.147451725160E-01
     527  -1.299280927991E-04  -1.122042579677E-01
     528  -1.273748321108E-04  -1.098398632752E-01
     529  -1.257523564727E-04  -1.082424114965E-01
     530  -1.241183419152E-04  -1.062242792239E-01
     531  -1.219856699470E-04  -1.042399088395E-01
     532  -1.197893344817E-04  -1.018707201484E-01
     533  -1.187642391226E-04  -1.014947041505E-01
     534  -1.171035293485E-04  -1.004222373106E-01
     535  -1.165664167725E-04  -1.010499116014E-01
     536  -1.171887523090E-04  -1.028150250637E-01
     537  -1.190132729549E-04  -1.067976823878E-01
     538  -1.217386321674E-04  -1.124956982722E-01
     539  -1.262263465772E-04  -1.206666825900E-01
     540  -1.293503550383E-04  -1.277238358827E-01
     541  -1.305040099291E-04  -1.322156292635E-01
     542  -1.307503000028E-04  -1.347887820506E-01
     543  -1.315729634423E-04  -1.383851030313E-01
     544  -1.307319747436E-04  -1.393291604553E-01
     545  -1.298212355521E-04  -1.401605274426E-01
     546  -1.292631944655E-04  -1.412661683159E-01
     547  -1.287574136959E-04  -1.424775701254E-01
     548  -1.289039983610E-04  -1.437829285498E-01
     549  -1.290571805971E-04  -1.455681461322E-01
     550  -1.291903427594E-04  -1.468076560345E-01
     551  -1.291646998035E-04  -1.481115042251E-01
     552  -1.266681205329E-04  -1.456179949463E-01
     553  -1.251752385302E-04  -1.442960266689E-01
     554  -1.247089442970E-04  -1.442403895643E-01
     555  -1.244055959443E-04  -1.435511082312E-01
     556  -1.248340772681E-04  -1.443913994195E-01
     557  -1.234067506942E-04  -1.423470428594E-01
     558  -1.247947391786E-04  -1.443421165383E-01
     559  -1.276636206437E-04  -1.491958962232E-01
     560  -1.306480387796E-04  -1.540407997144E-01
     561  -1.315994469979E-04  -1.563748876025E-01
     562  -1.316433060583E-04  -1.572896418555E-01
     563  -1.304087263671E-04  -1.566879020886E-01
     564  -1.272263522438E-04  -1.533276396176E-01
     565  -1.236872166217E-04  -1.496116619721E-01
     566  -1.196209657586E-04  -1.442289445040E-01
     567  -1.162681450748E-04  -1.391929960796E-01
     568  -1.132510342592E-04  -1.347307996198E-01
     569  -1.098339907107E-04  -1.301841297653E-01
     570  -1.044978277140E-04  -1.227976241157E-01
     571  -9.885785170943E-05  -1.143534190052E-01
     572  -9.311552564285E-05  -1.056570566841E-01
