# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     574   1.837586749334E-05   2.763415597938E-02
     575   1.955887459169E-05   2.950833463590E-02
     576   1.766722250863E-05   2.639898948369E-02
     577   1.430494063050E-05   2.081770413483E-02
     578   1.193859156935E-05   1.674937775114E-02
     579   1.209127365598E-05   1.673933917428E-02
     580   1.422527585750E-05   2.007561066739E-02
     581   1.664097596904E-05   2.413444898438E-02
     582   1.801630427335E-05   2.676165572347E-02
     583   1.787132429218E-05   2.705397475292E-02
     584   1.619953238616E-05   2.487750321283E-02
     585   1.300176774211E-05   2.020755339136E-02
     586   7.874583892831E-06   1.248922584192E-02
     587   3.506566338581E-07   1.078381557229E-03
     588  -9.309368779773E-06  -1.362818989125E-02
     589  -1.988328408485E-05  -2.982066054040E-02
     590  -2.942084598257E-05  -4.454293429589E-02
     591  -3.570398133412E-05  -5.433935634917E-02
     592  -3.680840645568E-05  -5.614858790109E-02
     593  -3.168986863461E-05  -4.829561631559E-02
     594  -2.049568978999E-05  -3.105722937605E-02
     595  -4.615801558864E-06  -6.741010099835E-03
     596   1.359939277986E-05   2.086397283000E-02
     597   3.111288775207E-05   4.706966480702E-02
     598   4.456226827742E-05   6.689530177979E-02
     599   5.141539281262E-05   7.671897701447E-02
     600   5.118948493009E-05   7.597068259608E-02
     601   4.541816740802E-05   6.699209628328E-02
     602   3.666085405909E-05   5.357059820511E-02
     603   2.746585029097E-05   3.946222399281E-02
     604   1.966171925047E-05   2.738140336682E-02
     605   1.399932643356E-05   1.847821617370E-02
     606   1.011118584826E-05   1.227027854496E-02
     607   6.695353162611E-06   6.880299389550E-03
     608   2.288098722958E-06   1.587371733161E-04
     609  -3.466860483082E-06  -8.398059737189E-03
     610  -9.415916456805E-06  -1.705348925267E-02
     611  -1.391516233818E-05  -2.340818238988E-02
     612  -1.581693598963E-05  -2.585734184085E-02
     613  -1.463400472669E-05  -2.376209495499E-02
     614  -1.037733117697E-05  -1.716808511020E-02
     615  -3.491052494793E-06  -6.696971486446E-03
     616   5.116483811284E-06   6.377607973179E-03
     617   1.401783628183E-05   1.993831370224E-02
     618   2.112472201785E-05   3.073982926478E-02
     619   2.386740126703E-05   3.475205703167E-02
     620   2.008543249891E-05   2.863653883121E-02
     621   9.282804168097E-06   1.169322535382E-02
     622  -6.517310462438E-06  -1.290505485299E-02
     623  -2.339452518963E-05  -3.912483133195E-02
     624  -3.755407621220E-05  -6.113097657469E-02
     625  -4.687268934115E-05  -7.559440002543E-02
     626  -5.096169709173E-05  -8.182077821004E-02
     627  -5.062122819348E-05  -8.099060841086E-02
     628  -4.729871083625E-05  -7.536954390434E-02
     629  -4.259482682327E-05  -6.756144165277E-02
     630  -3.796130568322E-05  -6.002009130438E-02
     631  -3.443913042638E-05  -5.456807642458E-02
     632  -3.231640200718E-05  -5.174809765082E-02
     633  -3.102038484082E-05  -5.055073067845E-02
     634  -2.968499443055E-05  -4.928919217571E-02
     635  -2.806079657534E-05  -4.716264124077E-02
     636  -2.678658470266E-05  -4.490452704324E-02
     637  -2.658492487595E-05  -4.367821417551E-02
     638  -2.703295243858E-05  -4.316201617381E-02
     639  -2.631115436633E-05  -4.099200959071E-02
     640  -2.249275079112E-05  -3.452032256471E-02
     641  -1.527190821025E-05  -2.335002435610E-02
     642  -6.522951053491E-06  -1.021204472700E-02
     643   7.254825447151E-07   4.972025581347E-04
     644   3.893494202494E-06   5.027130955926E-03
     645   2.104647271524E-06   2.108012246507E-03
     646  -3.323476714501E-06  -6.302353518306E-03
     647  -9.606340207752E-06  -1.608504458418E-02
     648  -1.424829811225E-05  -2.356390447627E-02
     649  -1.661571696708E-05  -2.782100472807E-02
     650  -1.776880282001E-05  -3.040389843099E-02
     651  -1.870173542593E-05  -3.270868558595E-02
     652  -1.912639404851E-05  -3.419554570078E-02
     653  -1.771160735039E-05  -3.274646668107E-02
     654  -1.299089854362E-05  -2.601860590965E-02
     655  -4.057014659357E-06  -1.251589848821E-02
     656   8.619903858521E-06   7.097332209443E-03
     657   2.247857551516E-05   2.886962335571E-02
     658   3.375087494972E-05   4.694561696438E-02
     659   3.979400829858E-05   5.717691555395E-02
     660   4.056388675338E-05   5.938520650219E-02
     661   3.799798845331E-05   5.636552259944E-02
     662   3.415784980268E-05   5.104533224239E-02
     663   2.964714346441E-05   4.422416082234E-02
     664   2.368422590878E-05   3.480875040586E-02
     665   1.566061218417E-05   2.210920792762E-02
     666   6.459319002769E-06   7.676588630891E-03
     667  -1.868840541629E-06  -5.295418020562E-03
     668  -7.456700309802E-06  -1.401653763029E-02
     669  -9.283697662845E-06  -1.700551692694E-02
     670  -6.926240342202E-06  -1.361527108756E-02
     671  -2.172173201700E-07  -3.527513795117E-03
     672   1.059426141303E-05   1.293353345009E-02
     673   2.438687336288E-05   3.408523209964E-02
     674   3.884493886879E-05   5.640740196342E-02
     675   5.068308440116E-05   7.483794376162E-02
     676   5.732293360958E-05   8.531367686128E-02
     677   5.872555764047E-05   8.764753341021E-02
     678   5.733313272280E-05   8.550669733459E-02
     679   5.614442062445E-05   8.345997754433E-02
     680   5.671660103146E-05   8.389280134303E-02
     681   5.864021445538E-05   8.622980379383E-02
     682   6.044481731704E-05   8.836028638753E-02
     683   6.067050091410E-05   8.821678468269E-02
     684   5.835973059953E-05   8.441759176618E-02
     685   5.296862883445E-05   7.610811648063E-02
     686   4.429142578530E-05   6.293006497530E-02
     687   3.290931575467E-05   4.578312249853E-02
     688   2.087769309939E-05   2.786417719639E-02
     689   1.192858768341E-05   1.489889491962E-02
     690   9.889727111386E-06   1.264152836332E-02
     691   1.613419641891E-05   2.297099617266E-02
     692   2.830283942864E-05   4.204917498487E-02
     693   4.104375028905E-05   6.159601670271E-02
     694   4.861907906459E-05   7.291653299542E-02
     695   4.778543857565E-05   7.123249559629E-02
     696   3.905300121273E-05   5.751715343913E-02
     697   2.555849014113E-05   3.666676401232E-02
     698   1.110986371389E-05   1.445491263419E-02
     699  -9.534118724051E-07  -4.123437659895E-03
     700  -8.052569454809E-06  -1.516155090218E-02
     701  -8.928827067050E-06  -1.665214833732E-02
     702  -3.956151630135E-06  -9.041729654647E-03
     703   5.322520188065E-06   5.364438745156E-03
     704   1.661388634789E-05   2.297694871137E-02
     705   2.735450056373E-05   3.970310488555E-02
     706   3.555870622441E-05   5.237617411160E-02
     707   4.004319754609E-05   5.920154706764E-02
     708   4.034013512419E-05   5.959556593514E-02
     709   3.706178459815E-05   5.462124275828E-02
     710   3.210092982769E-05   4.719406701654E-02
     711   2.786804743487E-05   4.090792901970E-02
     712   2.622346122590E-05   3.847327665707E-02
     713   2.783115123069E-05   4.081509366129E-02
     714   3.207463499076E-05   4.698303911317E-02
     715   3.732823149545E-05   5.453588509688E-02
     716   4.169254191785E-05   6.060463525815E-02
     717   4.371822856422E-05   6.297860296690E-02
     718   4.300289030475E-05   6.106252225814E-02
     719   4.040892290056E-05   5.626371100368E-02
     720   3.689785810302E-05   5.021650805450E-02
     721   3.268950212867E-05   4.342422599635E-02
     722   2.761994837449E-05   3.570371259798E-02
     723   2.156657609401E-05   2.678555210075E-02
     724   1.456238703793E-05   1.653803087646E-02
     725   6.960019600039E-06   5.352522365648E-03
     726   1.056147941488E-08  -4.894684371120E-03
     727  -3.887138368495E-06  -1.054151543359E-02
     728  -2.443597169799E-06  -8.156214677508E-03
     729   4.322370130849E-06   2.144267000681E-03
     730   1.312050348976E-05   1.535508682971E-02
     731   1.853788347690E-05   2.337728315190E-02
     732   1.560068088117E-05   1.880276470130E-02
     733   2.569191130342E-06  -9.608161859034E-04
     734  -1.784715220067E-05  -3.184441134224E-02
     735  -3.988870039999E-05  -6.515609724334E-02
     736  -5.757661738432E-05  -9.183172689679E-02
     737  -6.728992500489E-05  -1.063832158921E-01
     738  -6.895562460047E-05  -1.087561341914E-01
     739  -6.531088994800E-05  -1.031947565907E-01
     740  -5.988846404115E-05  -9.515823526940E-02
     741  -5.547600642104E-05  -8.896375646136E-02
     742  -5.330767526277E-05  -8.649493334266E-02
     743  -5.272626980194E-05  -8.662281394557E-02
     744  -5.224414807878E-05  -8.683869325495E-02
     745  -5.120325599806E-05  -8.587829114313E-02
     746  -5.056518866844E-05  -8.507419972231E-02
     747  -5.176789676247E-05  -8.668513159336E-02
     748  -5.470187374983E-05  -9.070233029597E-02
     749  -5.755134705847E-05  -9.444807392483E-02
     750  -5.876897916776E-05  -9.556562836645E-02
     751  -5.852544467989E-05  -9.431481672459E-02
     752  -5.798460260057E-05  -9.251627796188E-02
     753  -5.722027587026E-05  -9.034858658442E-02
     754  -5.410110508964E-05  -8.461773629891E-02
     755  -4.591604615712E-05  -7.124988259055E-02
     756  -3.200541473032E-05  -4.932388129889E-02
     757  -1.469362568810E-05  -2.246800632740E-02
     758   1.667837335477E-06   2.660896106139E-03
     759   1.264470937934E-05   1.937116479381E-02
     760   1.569589548788E-05   2.389725018699E-02
     761   1.122691194064E-05   1.689567953404E-02
     762   2.360079515554E-06   3.052865835471E-03
     763  -6.684096779435E-06  -1.129689393316E-02
     764  -1.280568960743E-05  -2.142847864817E-02
     765  -1.518114157464E-05  -2.593231137085E-02
     766  -1.509841070685E-05  -2.651927418957E-02
     767  -1.514510676264E-05  -2.691186011236E-02
     768  -1.787373292758E-05  -3.093874501831E-02
     769  -2.408286970429E-05  -3.994374711085E-02
     770  -3.205958234690E-05  -5.153949025901E-02
     771  -3.802308704285E-05  -6.012376573969E-02
     772  -3.716078446218E-05  -5.835676476949E-02
     773  -2.576590391272E-05  -4.050123764221E-02
     774  -4.111546509727E-06  -6.968941994917E-03
     775   2.243442672299E-05   3.391860435821E-02
     776   4.543252265639E-05   6.911832343471E-02
     777   5.727626593213E-05   8.697536248547E-02
     778   5.471475330494E-05   8.267140895761E-02
     779   3.995337107075E-05   5.982998934265E-02
     780   1.889075526802E-05   2.764777213716E-02
     781  -1.755990675964E-06  -3.597819851020E-03
     782  -1.738036595691E-05  -2.696876176413E-02
     783  -2.703922591659E-05  -4.117867226976E-02
     784  -3.226776907521E-05  -4.876139961941E-02
     785  -3.467137392657E-05  -5.232796582291E-02
     786  -3.482415130551E-05  -5.279604933952E-02
     787  -3.325286942133E-05  -5.089280999766E-02
     788  -3.201049874920E-05  -4.962720090723E-02
     789  -3.405661095531E-05  -5.336449583471E-02
     790  -4.073888345837E-05  -6.398478245556E-02
     791  -5.050261070804E-05  -7.899359662135E-02
     792  -5.996368183249E-05  -9.327127475583E-02
     793  -6.565132220527E-05  -1.017247708017E-01
     794  -6.535719140825E-05  -1.011947222821E-01
     795  -5.879323354239E-05  -9.130393048067E-02
     796  -4.722655039436E-05  -7.386551540333E-02
     797  -3.292269358651E-05  -5.213486141432E-02
     798  -1.897951000439E-05  -3.072003168878E-02
     799  -8.608354623506E-06  -1.458281070354E-02
     800  -3.756778804662E-06  -6.864006436477E-03
     801  -4.228457244442E-06  -7.374499088863E-03
     802  -7.951713751869E-06  -1.292641797554E-02
     803  -1.214409592884E-05  -1.918194437597E-02
     804  -1.492554626004E-05  -2.325046261672E-02
     805  -1.617496508715E-05  -2.502236520869E-02
     806  -1.686696650563E-05  -2.606430725835E-02
     807  -1.801132283537E-05  -2.792973858183E-02
     808  -2.013834134623E-05  -3.136818289292E-02
     809  -2.338435500434E-05  -3.648454702789E-02
     810  -2.778301388543E-05  -4.327236632073E-02
     811  -3.345177599175E-05  -5.197692533296E-02
     812  -3.994088308234E-05  -6.203825740676E-02
     813  -4.592263945367E-05  -7.143853144911E-02
     814  -5.007035261651E-05  -7.795070500110E-02
     815  -5.133268758205E-05  -7.967984749540E-02
     816  -4.904241436184E-05  -7.544892393228E-02
     817  -4.337415115390E-05  -6.562476344947E-02
     818  -3.546665438843E-05  -5.225838729757E-02
     819  -2.710769452887E-05  -3.841924190760E-02
     820  -2.020630404387E-05  -2.724550739862E-02
     821  -1.622693265564E-05  -2.107210506291E-02
     822  -1.601685725982E-05  -2.118952318884E-02
     823  -2.048756787417E-05  -2.886452790574E-02
     824  -3.076808540847E-05  -4.558836819346E-02
     825  -4.663935306056E-05  -7.077694480195E-02
     826  -6.505012409458E-05  -9.958221304532E-02
     827  -8.101878300751E-05  -1.243185908709E-01
     828  -9.014348222074E-05  -1.383412065741E-01
     829  -9.075669770119E-05  -1.393133645700E-01
     830  -8.434321274005E-05  -1.297129078784E-01
     831  -7.396211469479E-05  -1.142923594086E-01
     832  -6.229288681730E-05  -9.706894463699E-02
     833  -5.115029783088E-05  -8.065396075003E-02
     834  -4.196220293224E-05  -6.708518861693E-02
     835  -3.515198134361E-05  -5.695727450797E-02
     836  -2.904396328007E-05  -4.775994621939E-02
     837  -2.045144855366E-05  -3.471574520744E-02
     838  -7.283142995169E-06  -1.466414317088E-02
     839   8.958562712273E-06   1.016715933953E-02
     840   2.327269405106E-05   3.225640012598E-02
     841   3.027719037397E-05   4.345244690875E-02
     842   2.797885581318E-05   4.066776236911E-02
     843   1.805379273684E-05   2.632509906002E-02
     844   3.424072404628E-06   4.775924635060E-03
     845  -1.340240174827E-05  -2.014241880507E-02
     846  -3.036949754298E-05  -4.519453849062E-02
     847  -4.572938325986E-05  -6.765564781009E-02
     848  -5.791953961929E-05  -8.521949005623E-02
     849  -6.531379301833E-05  -9.557322573487E-02
     850  -6.675478698509E-05  -9.710508361423E-02
     851  -6.237757509823E-05  -9.008808944164E-02
     852  -5.380281151002E-05  -7.699434139163E-02
     853  -4.320023857337E-05  -6.112627781990E-02
     854  -3.237862659531E-05  -4.525339634929E-02
     855  -2.277412542606E-05  -3.159117840494E-02
     856  -1.554853912533E-05  -2.188586264423E-02
     857  -1.149464468543E-05  -1.721011357049E-02
     858  -1.088252739564E-05  -1.777108802458E-02
     859  -1.298721979012E-05  -2.227547368134E-02
     860  -1.597844756364E-05  -2.779610412239E-02
     861  -1.771630392173E-05  -3.097183726124E-02
     862  -1.737124491281E-05  -3.049569330368E-02
     863  -1.636023608687E-05  -2.857959498539E-02
     864  -1.714268167623E-05  -2.909169692589E-02
     865  -2.173153443740E-05  -3.524263002256E-02
     866  -3.094392611952E-05  -4.840624563779E-02
     867  -4.386470643124E-05  -6.726589418068E-02
     868  -5.781922173742E-05  -8.777247139747E-02
     869  -6.937198321625E-05  -1.047376811641E-01
     870  -7.562887971267E-05  -1.138584113423E-01
     871  -7.519131218603E-05  -1.131285979192E-01
     872  -6.847932895297E-05  -1.032784637587E-01
     873  -5.686722521085E-05  -8.643211133603E-02
     874  -4.189224875021E-05  -6.487712172138E-02
     875  -2.529654190410E-05  -4.108627050912E-02
     876  -9.440023036522E-06  -1.836055999553E-02
     877   2.909827878066E-06  -6.266841491300E-04
     878   9.791961084222E-06   9.289620359377E-03
     879   1.099423294007E-05   1.105683927980E-02
     880   8.041007170957E-06   6.855938819789E-03
     881   3.697830484625E-06   7.272187991771E-04
     882   9.166831994831E-07  -2.967075545778E-03
     883   1.690637018248E-06  -1.317564919848E-03
     884   6.500759644625E-06   6.278728732361E-03
     885   1.461452881518E-05   1.865341951398E-02
     886   2.461329508224E-05   3.370449099632E-02
     887   3.452539246952E-05   4.855840454496E-02
     888   4.203334234604E-05   5.983824103594E-02
     889   4.504168740286E-05   6.445891274312E-02
     890   4.255667589487E-05   6.089538386168E-02
     891   3.587293747197E-05   5.099018521999E-02
     892   2.879931317259E-05   4.038070590730E-02
     893   2.596404341516E-05   3.599248169998E-02
     894   3.038662405583E-05   4.236389370746E-02
     895   4.105723111788E-05   5.803050039396E-02
     896   5.278943669058E-05   7.533235239559E-02
     897   5.882575422510E-05   8.423905289977E-02
     898   5.460742842297E-05   7.793426965316E-02
     899   4.043031685020E-05   5.680195344054E-02
     900   2.077655313766E-05   2.745236500805E-02
     901   3.626423100063E-07  -3.144442912424E-03
     902  -1.858036049268E-05  -3.166497204581E-02
     903  -3.568058911407E-05  -5.748241463600E-02
     904  -5.040188899979E-05  -7.966962823078E-02
     905  -6.085424383989E-05  -9.525046155897E-02
     906  -6.465225341281E-05  -1.005626030618E-01
     907  -6.099784143858E-05  -9.452292575568E-02
     908  -5.140712436412E-05  -7.972086404067E-02
     909  -3.837189309273E-05  -6.019756273957E-02
     910  -2.383129569575E-05  -3.892273461405E-02
     911  -9.331053939357E-06  -1.796924472323E-02
     912   3.833435488009E-06   1.158631980239E-03
     913   1.562177356803E-05   1.884171346715E-02
     914   2.706628851897E-05   3.683125762313E-02
     915   3.889772828423E-05   5.605622327874E-02
     916   5.052346207487E-05   7.515733314239E-02
     917   6.045621637340E-05   9.135667574121E-02
     918   6.721567948938E-05   1.020592810385E-01
     919   6.980543807333E-05   1.056916951332E-01
     920   6.825597949300E-05   1.025015325821E-01
     921   6.346151089834E-05   9.417497730141E-02
     922   5.614821855961E-05   8.211852285728E-02
     923   4.620659334058E-05   6.632689310801E-02
     924   3.338795955598E-05   4.644314405310E-02
     925   1.902328900098E-05   2.450163462722E-02
     926   7.261751095836E-06   6.879060462550E-03
     927   3.579948360774E-06   1.956407095784E-03
     928   1.108571937561E-05   1.443127531389E-02
     929   2.804981470024E-05   4.155502812043E-02
     930   4.896974749362E-05   7.473908358217E-02
     931   6.779054674926E-05   1.044782066580E-01
     932   8.042688249041E-05   1.243276288150E-01
     933   8.562943969073E-05   1.323854384205E-01
     934   8.416891658874E-05   1.300336051964E-01
     935   7.771032325234E-05   1.200057535355E-01
     936   6.789097641413E-05   1.048400159888E-01
     937   5.582855470657E-05   8.620115795909E-02
     938   4.220756339920E-05   6.513901114598E-02
     939   2.796780156014E-05   4.317685846749E-02
     940   1.443508147865E-05   2.243727340434E-02
     941   2.405770876405E-06   4.143823744118E-03
     942  -8.188093279048E-06  -1.195415288558E-02
     943  -1.755336195337E-05  -2.642340461094E-02
     944  -2.517148103342E-05  -3.864671734931E-02
     945  -2.988140190362E-05  -4.678276684594E-02
     946  -3.091576177891E-05  -4.935467727556E-02
     947  -2.906635946482E-05  -4.721606543630E-02
     948  -2.663963882844E-05  -4.371496298810E-02
     949  -2.584069435906E-05  -4.233386893109E-02
     950  -2.667514818092E-05  -4.335186240004E-02
     951  -2.666915592121E-05  -4.315020740786E-02
     952  -2.360110186286E-05  -3.822941646334E-02
     953  -1.812583167518E-05  -2.935055639328E-02
     954  -1.341588615792E-05  -2.127080188808E-02
     955  -1.248840325009E-05  -1.876905972461E-02
     956  -1.575949540340E-05  -2.276951386244E-02
     957  -2.128435708716E-05  -3.053172479415E-02
     958  -2.591729235612E-05  -3.735387877031E-02
     959  -2.585597256488E-05  -3.741372017085E-02
     960  -1.870005053770E-05  -2.700521428813E-02
     961  -6.000722736646E-06  -8.517133167779E-03
     962   6.477016443438E-06   9.243804205153E-03
     963   1.091823837517E-05   1.449051937318E-02
     964   1.689224741443E-06  -1.136769133889E-03
     965  -2.082705473818E-05  -3.686443065966E-02
     966  -5.005471575607E-05  -8.252881162982E-02
     967  -7.720201200068E-05  -1.245886389804E-01
     968  -9.573109835538E-05  -1.529322919709E-01
     969  -1.032612329537E-04  -1.638004697374E-01
     970  -1.018578047125E-04  -1.603256299805E-01
     971  -9.631627155917E-05  -1.500063910460E-01
     972  -9.066461921470E-05  -1.393479056496E-01
     973  -8.569027388994E-05  -1.299390017476E-01
     974  -8.005296650681E-05  -1.200222940951E-01
     975  -7.317555431391E-05  -1.088784072114E-01
     976  -6.644678686986E-05  -9.860385855691E-02
     977  -6.213467718897E-05  -9.238314249249E-02
     978  -6.163985511051E-05  -9.192521238287E-02
     979  -6.447995838686E-05  -9.620014615750E-02
     980  -6.833199724445E-05  -1.017338222894E-01
     981  -6.978960203506E-05  -1.037311098183E-01
     982  -6.571539565395E-05  -9.785548807076E-02
     983  -5.498381061762E-05  -8.257749677107E-02
     984  -3.973535420645E-05  -6.097914543096E-02
     985  -2.456315472731E-05  -3.961948952678E-02
     986  -1.381194313947E-05  -2.465025151186E-02
     987  -9.257506813001E-06  -1.848060267366E-02
     988  -1.002364946089E-05  -1.974343301215E-02
     989  -1.435201722113E-05  -2.595698803036E-02
     990  -2.142820129298E-05  -3.612856893492E-02
     991  -3.115539344345E-05  -5.021470610414E-02
     992  -4.260434621998E-05  -6.671443115885E-02
     993  -5.363197540270E-05  -8.221647459601E-02
     994  -6.176790341456E-05  -9.295116770421E-02
     995  -6.514304915309E-05  -9.628526277361E-02
     996  -6.325372092349E-05  -9.180279467701E-02
     997  -5.740805904202E-05  -8.182201008079E-02
     998  -5.011289241090E-05  -7.032272376612E-02
     999  -4.405118970148E-05  -6.135232610588E-02
    1000  -4.134841729940E-05  -5.797615684680E-02
